Unnamed: 0,Detector,Channel,Beam,Pulse,Dose,X,Z,File,ch1_area,ch2_area,ch1_peaks,ch2_peaks,ch1_osc_count,ch2_osc_count,HV
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0296.csv,5.982666666666666e-09,,81,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0297.csv,4.857333333333337e-09,,76,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0298.csv,4.606e-09,,75,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0299.csv,6.032000000000003e-09,,66,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0300.csv,6.219999999999989e-09,,83,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0301.csv,6.099999999999985e-09,,86,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0302.csv,4.730333333333345e-09,,74,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0303.csv,6.072000000000019e-09,,74,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0304.csv,4.758666666666671e-09,,71,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0305.csv,6.03066666666666e-09,,76,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0306.csv,4.80933333333333e-09,,46,,0,,50 ohms time 0.01
