Unnamed: 0,Detector,Channel,Beam,Pulse,Dose,X,Z,File,ch1_area,ch2_area,ch1_peaks,ch2_peaks,ch1_osc_count,ch2_osc_count,HV
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0707.csv,5.43737600000029e-10,5.43737600000029e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0708.csv,1.5227482666666295e-09,1.5227482666666295e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0709.csv,2.442480000000119e-10,2.442480000000119e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0712.csv,3.8827199999999117e-10,3.8827199999999117e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0715.csv,3.00593759999999e-09,3.00593759999999e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0716.csv,3.417733333333317e-09,3.417733333333317e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0717.csv,3.224273866666697e-09,3.224273866666697e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0719.csv,3.814373333333371e-09,3.814373333333371e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0720.csv,3.213350400000016e-09,3.213350400000016e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0728.csv,1.8127501866666653e-08,1.8127501866666653e-08,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0729.csv,1.6810154666666677e-08,1.6810154666666677e-08,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0730.csv,1.6321913600000028e-08,1.6321913600000028e-08,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0735.csv,1.8121498400000017e-08,1.8121498400000017e-08,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0737.csv,1.6976875199999987e-08,1.6976875199999987e-08,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0848.csv,3.283815999999841e-10,3.283815999999841e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0850.csv,9.902533333337867e-11,9.902533333337867e-11,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0851.csv,6.668885333333575e-10,6.668885333333575e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0854.csv,2.9434773333332207e-10,2.9434773333332207e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0855.csv,7.74546666666595e-10,7.74546666666595e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0856.csv,3.2677866666664727e-10,3.2677866666664727e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0861.csv,2.549586666666348e-10,2.549586666666348e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0862.csv,6.167266666666875e-10,6.167266666666875e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0865.csv,3.2698666666665536e-10,3.2698666666665536e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0867.csv,2.975909333332874e-10,2.975909333332874e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0933.csv,1.022441066666665e-09,1.022441066666665e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0934.csv,1.597861333333326e-09,1.597861333333326e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0935.csv,9.414439999999926e-10,9.414439999999926e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0936.csv,8.85121066666669e-10,8.85121066666669e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0938.csv,9.60025066666667e-10,9.60025066666667e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0941.csv,9.88419733333336e-10,9.88419733333336e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0983.csv,7.48016026666666e-09,7.48016026666666e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0988.csv,7.198056533333334e-09,7.198056533333334e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1050.csv,3.2862933333331587e-10,3.2862933333331587e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1051.csv,2.369066666666141e-10,2.369066666666141e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1052.csv,1.273994666667025e-10,1.273994666667025e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1054.csv,3.993072000000109e-10,3.993072000000109e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1056.csv,1.8163013333334372e-10,1.8163013333334372e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1058.csv,3.67392000000014e-10,3.67392000000014e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1106.csv,2.8224720000000007e-10,2.8224720000000007e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1107.csv,6.02986666666663e-10,6.02986666666663e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1109.csv,3.4156719999995055e-10,3.4156719999995055e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1110.csv,1.046130400000003e-09,1.046130400000003e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1111.csv,1.7286853333337508e-10,1.7286853333337508e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1112.csv,8.06084799999978e-10,8.06084799999978e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-1113.csv,1.0476597333333343e-09,1.0476597333333343e-09,0,0,0,0,50 ohms time 0.01
